id,date,len,postags,decade_group,ndd,mdd,height,left_child_ratio,k_ary,num_leaves,n_num_crossing,degree_var,degree_mean,depth_var,depth_mean,topo_edit_distance
1910-74160,1911-5-12,12,0-1-1-0-0-0-1-0-0-2-2-2-1-0-0,1910,1.354025100551105,2.0,4.0,0.9333333333333332,5,7,0.0,2.4899999999999998,0.9,0.85,1.5,2
1910-59023,1911-5-12,11,0-1-1-0-0-0-0-2-0-3-3-0-0-0-0,1910,1.456776745701285,1.5454545454545454,4.0,0.7666666666666666,3,5,0.2222222222222222,1.0900000000000003,0.9,0.6400000000000001,1.6,4
1910-162078,1911-5-12,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-147750,1911-5-13,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-160240,1911-5-13,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-90405,1911-5-13,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-183527,1911-5-15,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.6666666666666666,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1910-183514,1911-5-15,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-17271,1911-5-15,11,0-0-1-0-0-0-1-0-1-3-3-0-1-0-0,1910,1.2516278942280985,3.0,5.0,0.7916666666666666,3,6,0.0,1.49,0.9,1.4,2.0,5
1910-168457,1911-5-15,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-163845,1911-5-15,11,0-1-1-0-0-0-1-0-0-1-2-2-2-0-0,1910,1.1372175430503542,3.3636363636363638,3.0,1.0,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-168436,1911-5-15,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-150496,1911-5-16,11,0-1-1-0-0-0-0-0-2-2-2-1-1-0-0,1910,0.9989775203110881,1.7272727272727273,4.0,0.6666666666666666,3,7,0.0,1.89,0.9,0.96,1.8,4
1910-129057,1911-5-16,11,0-1-1-0-0-0-0-0-0-3-3-1-1-0-0,1910,1.5111901075184413,1.6363636363636365,4.0,0.6875,4,6,0.0,1.6900000000000002,0.9,0.65,1.5,3
1910-47366,1911-5-16,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-138141,1911-5-16,11,0-1-2-0-0-0-0-0-1-2-2-1-1-0-0,1910,0.765362669129583,2.1818181818181817,4.0,0.6666666666666666,4,7,0.0,2.4899999999999998,0.9,0.65,1.5,4
1910-96555,1911-5-16,12,0-1-1-0-0-0-1-0-0-2-2-2-1-0-0,1910,1.5222612188617115,2.0,3.0,0.95,5,6,0.0,2.29,0.9,0.41,1.3,2
1910-127565,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-158666,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-156859,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-103240,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-36668,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-181742,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-65257,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-117823,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-199128,1911-5-17,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-22077,1911-5-18,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-22074,1911-5-18,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-198073,1911-5-18,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-96329,1911-5-18,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-118951,1911-5-19,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-86458,1911-5-19,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-86449,1911-5-19,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-180258,1911-5-19,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-35593,1911-5-2,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-35623,1911-5-2,11,0-1-1-0-0-0-1-0-0-1-2-2-2-0-0,1910,1.192787394205165,3.1818181818181817,3.0,1.0,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-16442,1911-5-2,11,0-1-1-0-0-0-1-0-1-1-2-2-1-0-0,1910,1.192787394205165,3.1818181818181817,3.0,1.0,5,7,0.0,2.4899999999999998,0.9,0.41,1.3,2
1910-137320,1911-5-20,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-2060,1911-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-149423,1911-5-22,12,0-1-1-0-0-0-1-0-1-3-3-0-1-0-0,1910,1.5941031009059818,2.3333333333333335,4.0,0.875,3,7,0.0,1.5371900826446279,0.9090909090909091,0.7438016528925618,1.7272727272727273,4
1910-149420,1911-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-149415,1911-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-131437,1911-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.7713484719679273,0.8333333333333334,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-2075,1911-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-95072,1911-5-23,11,0-1-1-0-0-0-1-0-1-1-2-2-1-0-0,1910,1.2516278942280985,3.0,3.0,1.0,5,7,0.0,2.4899999999999998,0.9,0.41,1.3,2
1910-99895,1911-5-26,12,0-1-1-0-0-0-1-0-1-1-2-2-1-0-0,1910,0.7417290547867691,2.3333333333333335,4.0,0.7916666666666666,3,6,0.0,1.4900000000000002,0.9,1.0,2.0,4
1910-27820,1911-5-26,11,0-1-1-0-0-0-0-0-0-3-3-1-1-0-0,1910,0.7636295651413397,1.5454545454545454,5.0,0.5416666666666666,3,6,0.0,1.49,0.9,1.4,2.0,6
1910-192794,1911-5-29,11,0-1-1-0-0-0-1-0-0-2-2-2-1-0-0,1910,1.4571228862481655,1.7272727272727273,4.0,0.8222222222222223,5,7,0.0,2.69,0.9,0.64,1.4,4
1910-124363,1911-5-30,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-149327,1911-5-30,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-72426,1911-5-30,11,0-1-1-0-0-0-0-0-1-3-3-0-1-0-0,1910,1.0530447415813637,1.6363636363636365,4.0,0.75,3,6,0.0,1.49,0.9,0.8099999999999999,1.7,4
1910-15704,1911-5-31,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-143222,1911-5-31,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-143219,1911-5-31,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-15714,1911-5-31,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-155854,1911-5-4,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-100421,1911-5-5,12,0-1-1-0-0-0-0-0-1-3-3-1-1-0-0,1910,1.530135397345781,1.5,4.0,0.6875,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1910-40233,1911-5-5,11,0-1-1-0-0-0-1-0-1-1-2-1-2-0-0,1910,1.1646165172384686,3.272727272727273,3.0,1.0,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-62307,1911-5-6,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-94128,1911-5-6,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-195590,1911-5-8,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-195592,1911-5-8,11,0-1-1-0-0-0-1-0-0-2-2-1-2-0-0,1910,1.0845738095649322,3.5454545454545454,3.0,1.0,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-147480,1911-5-8,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-151867,1911-5-8,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-173391,1911-5-8,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-95788,1911-5-9,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-103966,1912-11-26,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-170465,1912-11-27,12,0-1-1-0-0-0-1-0-1-1-2-2-2-0-0,1910,1.0976662145920908,3.8333333333333335,4.0,0.9166666666666666,5,8,0.0,2.9917355371900825,0.9090909090909091,0.6115702479338843,1.4545454545454546,3
1910-57640,1912-11-27,12,0-1-1-0-0-0-0-0-1-3-3-1-1-0-0,1910,1.1835618070658083,1.5,5.0,0.6666666666666666,3,7,0.0,1.7190082644628097,0.9090909090909091,1.2727272727272727,2.0,6
1910-114584,1912-11-28,11,0-1-1-0-0-0-0-0-1-3-3-0-1-0-0,1910,1.3129357094753946,1.5454545454545454,4.0,0.8333333333333333,3,5,0.0,1.0900000000000003,0.9,0.89,1.9,4
1910-26853,1912-11-29,11,0-1-2-0-0-0-0-0-0-3-3-1-0-0-0,1910,1.1708277772377473,1.4545454545454546,5.0,0.7083333333333333,3,6,0.0,1.49,0.9,1.29,2.1,6
1910-58842,1912-12-11,12,0-1-1-0-0-0-1-0-0-2-3-2-1-0-0,1910,1.2374281569672494,3.3333333333333335,4.0,0.9166666666666666,5,7,0.0,2.4462809917355375,0.9090909090909091,0.6115702479338843,1.4545454545454546,3
1910-61952,1912-12-5,11,0-1-1-0-0-0-1-0-0-2-3-1-1-0-0,1910,1.3469380740324235,2.727272727272727,3.0,1.0,5,6,0.0,2.29,0.9,0.41,1.3,2
1910-129596,1912-12-7,12,0-1-1-0-0-0-1-0-0-3-3-1-1-0-0,1910,1.5321972559377122,1.8333333333333333,4.0,0.8125,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1910-75192,1912-12-9,12,0-1-1-0-0-0-1-0-1-2-2-1-1-0-0,1910,1.1886379927978175,3.5,4.0,0.9166666666666666,4,6,0.0,2.4899999999999998,0.9,0.65,1.5,4
1910-74624,1912-2-16,13,0-1-1-0-0-0-1-0-1-1-2-2-2-0-0,1910,1.7940404950819762,2.076923076923077,4.0,1.0,4,7,0.0,1.9008264462809914,0.9090909090909091,0.743801652892562,1.7272727272727273,4
1910-149137,1912-2-16,11,0-1-2-0-0-0-0-0-1-2-2-1-1-0-0,1910,0.30100604319322677,2.4545454545454546,3.0,0.6666666666666666,4,7,0.0,2.09,0.9,0.44000000000000006,1.4,2
1910-111074,1912-2-19,12,0-1-1-0-0-0-1-0-1-3-3-1-0-0-0,1910,1.3153896984369613,3.0833333333333335,4.0,0.875,4,7,0.0,1.9008264462809914,0.9090909090909091,0.6115702479338843,1.5454545454545454,4
1910-154447,1912-2-19,12,0-1-1-0-0-0-1-0-1-2-2-1-2-0-0,1910,1.2374281569672494,3.3333333333333335,4.0,1.0,5,7,0.0,2.2644628099173554,0.9090909090909091,0.6115702479338843,1.4545454545454546,2
1910-179262,1912-2-27,12,0-1-1-0-0-0-1-0-1-2-2-2-1-0-0,1910,1.5876399517326103,1.5833333333333333,4.0,0.8541666666666666,4,7,0.0,1.9008264462809914,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1910-178673,1912-2-28,11,0-1-1-0-0-0-0-0-0-3-3-1-1-0-0,1910,0.8079222835483788,2.090909090909091,4.0,0.675,5,6,0.0,2.29,0.9,0.64,1.4,4
1910-167054,1912-3-12,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-137382,1912-3-13,11,0-1-1-0-0-0-1-0-1-1-2-1-2-0-0,1910,1.2217749310784172,3.090909090909091,3.0,1.0,5,7,0.0,2.69,0.9,0.41,1.3,2
1910-168520,1912-3-15,11,0-1-1-0-0-0-0-0-1-2-3-1-1-0-0,1910,1.548283664645143,1.7272727272727273,4.0,0.7083333333333333,3,6,0.0,1.2900000000000003,0.9,0.8099999999999999,1.7,3
1910-547,1912-3-19,11,0-1-1-0-0-0-0-0-2-2-2-1-1-0-0,1910,0.765362669129583,2.1818181818181817,3.0,0.75,4,7,0.0,2.09,0.9,0.44000000000000006,1.4,2
1910-112675,1912-3-2,13,0-1-1-0-0-0-1-0-1-3-3-1-0-0-0,1910,1.593369799619825,2.5384615384615383,4.0,0.875,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322314,1.6363636363636365,4
1910-100266,1912-3-20,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-184879,1912-3-21,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-184885,1912-3-21,11,0-1-1-0-0-0-1-0-0-3-3-1-0-0-0,1910,1.4380988524294007,1.3636363636363635,5.0,0.7083333333333333,3,6,0.0,1.4900000000000002,0.9,1.29,1.9,6
1910-21572,1912-3-26,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-111472,1912-3-27,12,0-0-1-0-0-0-1-0-1-3-3-0-1-0-0,1910,1.5251102294190304,2.5,3.0,1.0,5,6,0.0,2.29,0.9,0.41,1.3,4
1910-66924,1912-3-27,12,0-1-1-0-0-0-1-0-1-3-3-1-0-0-0,1910,1.3153896984369613,3.0833333333333335,4.0,0.875,4,7,0.0,1.9008264462809914,0.9090909090909091,0.6115702479338843,1.5454545454545454,4
1910-72881,1912-3-28,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-195071,1912-4-18,11,0-1-1-0-0-0-1-0-1-2-2-1-1-0-0,1910,1.192787394205165,3.1818181818181817,3.0,1.0,5,7,0.0,2.69,0.9,0.41000000000000003,1.3,2
1910-120138,1912-4-19,12,0-1-2-0-0-0-0-0-1-2-3-1-1-0-0,1910,1.4877454933668781,1.9166666666666667,4.0,0.7666666666666666,3,6,0.0,1.1735537190082643,0.9090909090909091,0.743801652892562,1.7272727272727273,3
1910-171925,1912-4-19,13,0-1-1-0-0-0-1-0-1-2-2-2-1-0-0,1910,1.177854355658159,3.8461538461538463,4.0,0.8888888888888888,6,7,0.0,3.355371900826445,0.9090909090909091,0.5950413223140497,1.3636363636363635,5
1910-160009,1912-4-22,11,0-1-1-0-0-0-1-0-1-1-2-1-2-0-0,1910,1.1646165172384686,3.272727272727273,3.0,1.0,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-82133,1912-4-24,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-128315,1912-4-25,12,0-1-1-0-0-0-1-0-1-2-3-1-1-0-0,1910,1.4605717082814593,2.6666666666666665,3.0,1.0,5,7,0.0,2.2644628099173554,0.9090909090909091,0.4132231404958678,1.3636363636363635,2
1910-128309,1912-4-25,11,0-1-1-0-0-0-1-0-1-2-2-1-1-0-0,1910,1.0592560015806425,3.6363636363636362,4.0,0.8333333333333334,4,7,0.0,2.09,0.9,1.01,1.7,3
1910-21905,1912-4-27,12,0-1-1-0-0-0-1-0-0-2-3-2-1-0-0,1910,1.4298000496147054,2.75,3.0,1.0,6,8,0.0,3.1735537190082628,0.9090909090909091,0.3801652892561984,1.2727272727272727,2
1910-142215,1912-4-30,12,0-1-1-0-0-0-0-0-1-3-3-1-1-0-0,1910,1.5321972559377122,1.8333333333333333,4.0,0.6875,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322314,1.6363636363636365,3
1910-130871,1912-5-1,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-34343,1912-5-1,12,0-1-1-0-0-0-1-0-1-1-2-1-2-0-0,1910,1.5787172715726048,1.75,6.0,0.8,2,5,0.2222222222222222,0.8900000000000002,0.9,2.25,2.5,8
1910-15231,1912-5-1,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-182064,1912-5-1,11,0-1-1-0-0-0-1-0-0-2-2-2-1-0-0,1910,1.034563388990271,3.727272727272727,4.0,0.8333333333333334,5,7,0.0,2.4899999999999998,0.9,0.85,1.5,3
1910-150577,1912-5-10,13,0-1-1-0-0-0-1-0-1-2-2-2-1-0-0,1910,1.1008933145220308,2.076923076923077,3.0,0.7333333333333334,5,8,0.0,2.9917355371900825,0.9090909090909091,0.4132231404958678,1.3636363636363635,2
1910-113304,1912-5-10,13,0-1-1-0-0-0-1-0-1-3-3-1-1-0-0,1910,1.2186763501784144,3.6923076923076925,3.0,1.0,6,8,0.0,2.909722222222222,0.9166666666666666,0.3888888888888889,1.3333333333333333,2
1910-74775,1912-5-10,12,0-1-1-0-0-0-1-0-0-3-3-1-1-0-0,1910,1.1886379927978175,3.5,4.0,0.9166666666666666,5,7,0.0,2.4462809917355375,0.9090909090909091,0.6115702479338843,1.4545454545454546,3
1910-31851,1912-5-11,11,0-1-1-0-0-0-0-0-1-3-3-0-1-0-0,1910,0.9989775203110881,1.7272727272727273,4.0,0.7708333333333333,4,6,0.0,1.89,0.9,0.6400000000000001,1.6,4
1910-161194,1912-5-14,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.6666666666666666,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1910-52818,1912-5-14,11,0-1-1-0-0-0-0-0-1-2-2-1-2-0-0,1910,1.0551066001732947,2.0,3.0,0.7999999999999999,5,7,0.0,2.69,0.9,0.41,1.3,2
1910-5430,1912-5-14,12,0-1-1-0-0-0-1-0-1-3-3-0-1-0-0,1910,1.5590117810947117,2.4166666666666665,3.0,1.0,4,7,0.0,1.7190082644628097,0.9090909090909091,0.42975206611570244,1.4545454545454546,2
1910-41839,1912-5-15,11,0-1-1-0-0-0-0-0-1-2-3-1-1-0-0,1910,0.8988940617541055,1.9090909090909092,4.0,0.75,3,6,0.0,1.4900000000000002,0.9,0.64,1.6,4
1910-36402,1912-5-18,12,0-1-1-0-0-0-1-0-1-2-3-1-1-0-0,1910,1.3153896984369613,3.0833333333333335,4.0,0.9375,4,7,0.0,2.264462809917355,0.9090909090909091,0.6115702479338843,1.5454545454545454,3
1910-184759,1912-5-2,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-187414,1912-5-20,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-187433,1912-5-20,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-104905,1912-5-21,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-160222,1912-5-21,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-102787,1912-5-21,12,0-1-2-0-0-0-0-0-1-2-3-1-1-0-0,1910,1.1856236656577395,1.8333333333333333,4.0,0.7666666666666666,3,6,0.0,1.1735537190082643,0.9090909090909091,0.7438016528925618,1.7272727272727273,4
1910-148656,1912-5-22,6,0-1-1-0-0-0-0-0-0-1-1-1-0-0-0,1910,1.0883026450667417,1.1666666666666667,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1910-34604,1912-5-3,11,0-1-1-0-0-0-0-0-2-2-2-1-1-0-0,1910,1.3509221588570117,2.272727272727273,3.0,0.9444444444444445,6,7,0.0,3.2900000000000005,0.9,0.36000000000000004,1.2,2
1910-53485,1912-5-3,11,0-1-1-0-0-0-0-0-1-2-2-1-2-0-0,1910,1.0530447415813637,1.6363636363636365,4.0,0.6388888888888888,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1910-109379,1912-5-7,11,0-1-1-0-0-0-1-0-0-3-3-1-0-0-0,1910,1.3141482512094325,2.8181818181818183,4.0,0.9166666666666666,4,6,0.0,1.89,0.9,0.65,1.5,3
1910-83354,1913-1-14,11,0-1-1-0-0-0-1-0-1-2-2-1-1-0-0,1910,1.1646165172384686,3.272727272727273,4.0,0.875,4,6,0.0,1.69,0.9,1.01,1.7,3
1910-88282,1913-1-15,11,0-1-1-0-0-0-0-0-1-2-2-1-2-0-0,1910,1.0530447415813637,1.6363636363636365,4.0,0.6388888888888888,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1910-185542,1913-1-15,11,0-1-2-0-0-0-0-0-1-2-2-1-1-0-0,1910,0.9989775203110881,1.7272727272727273,4.0,0.7083333333333333,3,6,0.0,1.2900000000000003,0.9,0.8099999999999999,1.7,4
