id,date,len,postags,decade_group,ndd,mdd,height,left_child_ratio,k_ary,num_leaves,n_num_crossing,degree_var,degree_mean,depth_var,depth_mean,topo_edit_distance
1920-158670,1927-04-06,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-190786,1927-04-07,11,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-0,1920,1.1025023823275908,2.1,3.0,0.8666666666666667,5,7,0.0,2.4899999999999998,0.9,0.41,1.3,2
1920-129854,1927-04-07,11,2-0-0-1-0-3-1-0-1-0-0-0-1-0-0-1,1920,1.2487788836707796,2.4,3.0,0.9166666666666666,4,7,0.0,2.09,0.9,0.44000000000000006,1.4,2
1920-51420,1927-04-26,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.0216512475319814,1.8,3.0,1.0,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-98826,1927-05-02,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1920-98809,1927-05-02,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,0.3347153269713146,1.6,3.0,0.5,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1920-146654,1927-05-04,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-63835,1927-05-04,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-22727,1927-05-09,11,2-0-0-1-0-2-1-0-2-0-0-0-1-0-0-1,1920,1.2140741579846956,2.1,4.0,0.6,5,7,0.0,2.69,0.9,1.0399999999999998,1.6,4
1920-20364,1927-05-11,12,3-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,0.706471151301391,1.6363636363636365,6.0,0.4333333333333333,3,6,0.0,1.1735537190082643,0.9090909090909091,2.6942148760330578,2.8181818181818183,8
1920-59333,1927-05-17,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-124234,1927-05-18,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-112175,1927-05-18,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.4928500916231614,2.2857142857142856,3.0,0.75,4,5,0.0,2.1224489795918364,0.8571428571428571,0.5306122448979591,1.4285714285714286,2
1920-56716,1927-05-30,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-175202,1927-05-31,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-141572,1927-05-31,12,1-0-1-1-0-2-1-0-1-0-0-0-2-0-0-1,1920,1.1512925464970227,2.0,4.0,0.7777777777777777,3,7,0.0,1.89,0.9,0.96,1.8,4
1920-2567,1927-06-01,11,2-0-1-1-0-2-1-0-1-0-0-0-1-0-0-1,1920,1.1128120259289587,1.8,4.0,0.8333333333333333,3,6,0.0,1.4900000000000002,0.9,0.96,1.8,4
1920-110048,1927-06-01,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-2565,1927-06-01,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,1.4271163556401458,1.2,3.0,1.0,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1920-99451,1927-06-02,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-127235,1927-06-13,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-198017,1927-06-14,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-198021,1927-06-14,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-54765,1927-06-16,11,3-0-0-0-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.5505463946059086,1.5,4.0,0.7916666666666666,3,6,0.0,1.2900000000000003,0.9,0.8099999999999999,1.7,4
1920-97428,1927-06-16,13,3-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,1.0185695809945732,2.1666666666666665,4.0,0.75,4,8,0.0,1.9097222222222225,0.9166666666666666,0.7222222222222222,1.6666666666666667,4
1920-42088,1927-06-16,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-170984,1927-06-16,11,2-1-0-1-0-2-0-0-1-0-0-0-1-0-0-2,1920,1.2951335827229133,1.5,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.69,2.1,6
1920-170989,1927-06-16,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.4144142202813288,1.375,4.0,0.6666666666666666,3,4,0.0,1.109375,0.875,0.984375,1.625,4
1920-132853,1927-06-22,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-149426,1927-06-23,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.1394342831883648,3.2,4.0,0.8333333333333333,3,6,0.0,1.2900000000000003,0.9,1.0,2.0,3
1920-107256,1927-06-23,12,2-0-0-2-0-3-1-0-2-0-0-0-0-0-0-1,1920,1.545521226679158,2.0,4.0,0.8125,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322314,1.6363636363636365,4
1920-167952,1927-06-28,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-71686,1927-06-28,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,0.815837026940491,2.1666666666666665,4.0,0.5555555555555555,3,3,0.4,1.1388888888888888,0.8333333333333334,0.888888888888889,1.3333333333333333,5
1920-57907,1927-06-29,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-77616,1927-06-29,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.3862943611198906,1.5,3.0,1.0,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222215,1.1666666666666667,2
1920-30560,1927-07-04,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-86823,1927-07-05,12,2-0-0-1-0-3-1-0-1-0-0-0-1-0-0-1,1920,1.4696759700589417,2.3,4.0,0.6875,4,6,0.0,1.6900000000000002,0.9,0.8399999999999999,1.6,5
1920-179864,1927-07-12,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-40651,1927-07-13,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-134431,1927-07-18,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-12389,1927-07-20,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,0.6206642954348526,1.7,5.0,0.4666666666666666,3,5,0.0,1.0900000000000003,0.9,1.5599999999999998,2.2,6
1920-67976,1927-07-20,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.5771686518653147,1.6,4.0,0.85,4,5,0.0,1.4900000000000002,0.9,0.65,1.5,4
1920-121905,1927-07-21,12,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,1.1016266158081875,1.9090909090909092,4.0,0.75,4,7,0.0,1.7190082644628097,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1920-102197,1927-07-22,12,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-0,1920,1.4747714455423082,2.4,4.0,0.8888888888888888,5,7,0.0,2.69,0.9,0.64,1.4,4
1920-154865,1927-07-22,11,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-0,1920,1.2025858408845735,1.9,4.0,0.8333333333333334,4,7,0.0,2.4899999999999998,0.9,0.65,1.5,4
1920-11418,1927-07-25,13,2-0-1-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.031893551736019,2.3636363636363638,4.0,0.8333333333333334,4,8,0.0,2.446280991735537,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1920-19536,1927-07-25,13,2-0-1-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.031893551736019,2.3636363636363638,4.0,0.8333333333333334,4,8,0.0,2.446280991735537,0.9090909090909091,0.7768595041322315,1.6363636363636365,4
1920-13578,1927-07-25,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-96157,1927-07-28,7,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1394342831883648,1.6,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-124047,1927-12-19,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-193146,1927-12-19,12,3-0-0-0-0-3-1-0-2-0-0-0-1-0-0-1,1920,0.8523740461192127,2.0,4.0,0.7708333333333333,4,7,0.0,1.9008264462809914,0.9090909090909091,0.7438016528925622,1.7272727272727273,4
1920-135321,1927-12-19,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-162135,1927-12-21,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1920-74823,1928-02-27,11,2-0-0-1-0-2-1-0-1-0-0-0-2-0-0-1,1920,1.2951335827229133,1.5,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.69,2.1,6
1920-99540,1928-02-29,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.215831067634594,1.875,3.0,0.9166666666666666,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1920-60504,1928-03-05,11,3-0-0-0-0-3-0-0-2-0-0-0-1-0-0-1,1920,0.9100794718748765,1.8,4.0,0.75,3,6,0.0,1.49,0.9,0.8099999999999999,1.7,4
1920-41563,1928-03-06,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1920,1.2951335827229133,1.5,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.69,2.1,6
1920-176136,1928-03-09,13,2-0-1-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,1.3759847175185227,1.75,5.0,0.7291666666666666,4,8,0.0,1.9097222222222225,0.9166666666666666,1.5763888888888886,2.0833333333333335,6
1920-114467,1928-03-13,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-98991,1928-03-15,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-159178,1928-03-15,11,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1920,1.6094379124341003,2.0,6.0,0.6,2,5,0.0,0.8900000000000002,0.9,2.6399999999999997,2.6,8
1920-99015,1928-03-15,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-69676,1928-03-23,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.5271680295858738,1.625,3.0,0.875,4,6,0.0,2.359375,0.875,0.4375,1.25,2
1920-90659,1928-04-02,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-187812,1928-04-02,14,2-0-0-1-0-3-2-0-2-0-0-0-1-0-0-1,1920,1.6086372717506134,2.5,4.0,0.9166666666666666,3,8,0.0,1.743055555555556,0.9166666666666666,0.6875,1.75,4
1920-149717,1928-04-11,11,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1920,1.2025858408845735,1.9,3.0,0.875,4,6,0.0,1.69,0.9,0.44000000000000006,1.4,2
1920-176523,1928-04-18,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.039720770839918,2.0,3.0,0.875,4,6,0.0,2.359375,0.875,0.4375,1.25,2
1920-138028,1928-04-19,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-133708,1928-04-23,11,3-0-0-0-0-3-0-0-2-0-0-0-1-0-0-1,1920,0.9100794718748765,1.8,4.0,0.75,3,6,0.0,1.49,0.9,0.8099999999999999,1.7,4
1920-71071,1928-04-24,13,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,1.3105194120562902,2.0,5.0,0.6041666666666666,4,7,0.0,1.9008264462809914,0.9090909090909091,1.7190082644628097,2.090909090909091,6
1920-56229,1928-04-25,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-56237,1928-04-25,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-105554,1928-04-30,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1920-92375,1928-05-02,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.2729656758128876,1.4,3.0,1.0,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-90599,1928-05-21,11,3-0-0-0-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.02786250753126,1.6,5.0,0.6666666666666666,3,6,0.0,1.2900000000000003,0.9,1.61,2.3,6
1920-171630,1928-05-21,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-95666,1928-05-21,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-110530,1928-05-21,11,2-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.2142631581759464,2.3,3.0,0.9166666666666666,4,7,0.0,2.09,0.9,0.44000000000000006,1.4,2
1920-94810,1928-05-23,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-157280,1928-05-24,11,2-1-0-1-0-2-1-0-1-0-0-0-1-0-0-1,1920,1.1025023823275908,2.1,3.0,0.8666666666666667,5,7,0.0,2.69,0.9,0.41,1.3,2
1920-183049,1928-06-05,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,1.4271163556401458,1.2,3.0,1.0,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1920-56611,1928-06-11,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.3268709406490897,1.8571428571428572,4.0,0.8333333333333334,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-195898,1928-06-12,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.02941112723855,1.75,3.0,0.8333333333333334,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1920-184896,1928-06-13,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-138956,1928-06-14,13,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,0.8503121875272815,2.4545454545454546,5.0,0.8333333333333333,3,7,0.0,1.7190082644628097,0.9090909090909091,1.2727272727272727,2.0,4
1920-67652,1928-06-15,11,2-0-0-1-0-3-1-0-2-0-0-0-1-0-0-0,1920,0.6206642954348526,1.7,5.0,0.5416666666666666,3,6,0.0,1.2900000000000003,0.9,1.5599999999999998,2.2,6
1920-67664,1928-06-15,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.3268709406490897,1.8571428571428572,3.0,1.0,4,4,0.0,1.836734693877551,0.8571428571428571,0.4081632653061224,1.1428571428571428,2
1920-123355,1928-06-18,13,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1920,1.091660836083614,2.6,3.0,0.8666666666666667,5,6,0.0,2.4899999999999998,0.9,0.41,1.3,3
1920-65095,1928-06-18,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-116893,1928-06-21,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-112675,1928-06-28,13,2-0-1-1-0-3-1-0-2-0-0-0-1-0-0-1,1920,1.2809338454620642,1.6666666666666667,5.0,0.6041666666666666,4,8,0.0,1.9097222222222225,0.9166666666666666,1.9097222222222225,2.4166666666666665,7
1920-112678,1928-06-28,7,1-0-1-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,3.0,0.875,4,4,0.0,2.138888888888889,0.8333333333333334,0.3333333333333333,1.0,2
1920-136172,1928-07-02,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.2473601356181625,1.625,3.0,0.8333333333333334,4,5,0.0,1.859375,0.875,0.4375,1.25,2
1920-63276,1928-07-02,12,3-0-0-1-0-3-0-0-2-0-0-0-1-0-0-1,1920,1.2557772956354458,1.6363636363636365,5.0,0.7083333333333333,3,7,0.0,1.5371900826446279,0.9090909090909091,1.6033057851239667,2.1818181818181817,6
1920-61221,1928-07-03,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-75437,1928-07-03,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,1.4271163556401458,1.2,3.0,1.0,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1920-50087,1928-07-03,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-4759,1928-07-04,11,2-0-0-1-0-3-1-0-2-0-0-0-0-0-0-1,1920,1.6603850662747703,1.7,3.0,0.9375,4,6,0.0,1.6900000000000002,0.9,0.44000000000000006,1.4,2
1920-79364,1928-07-05,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-46832,1928-07-06,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-127521,1928-07-09,6,0-1-0-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1512925464970227,1.0,3.0,0.5,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,4
1920-4152,1928-07-09,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,0.81482030987581,1.4,3.0,0.75,2,3,0.0,0.9600000000000002,0.8,0.56,1.2,2
1920-157492,1928-07-09,11,2-0-0-1-0-2-1-0-2-0-0-0-1-0-0-1,1920,1.2305950615853423,1.6,5.0,0.5833333333333333,3,6,0.0,1.4900000000000002,0.9,1.6,2.0,6
1920-82963,1928-07-12,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-62279,1928-07-12,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-185014,1928-07-12,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-59184,1928-07-13,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1920,1.2566530621548493,1.8,4.0,0.8055555555555555,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1920-191863,1928-07-13,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-75840,1928-11-08,11,2-0-1-1-0-2-0-0-2-0-0-0-1-0-0-1,1920,1.1699704397689072,1.7,4.0,0.7222222222222222,4,7,0.0,2.09,0.9,0.8400000000000001,1.6,4
1920-172479,1928-11-09,11,2-0-0-1-0-2-1-0-2-0-0-0-1-0-0-1,1920,1.058744804658683,1.9,4.0,0.7777777777777777,3,7,0.0,1.89,0.9,0.96,1.8,4
1920-6603,1928-11-09,11,2-0-0-1-0-3-1-0-1-0-0-0-1-0-0-1,1920,0.5046143637667121,2.7,5.0,0.75,3,6,0.0,1.2900000000000003,0.9,1.8400000000000003,2.4,4
1920-142160,1928-11-13,6,1-0-0-1-0-1-1-0-0-0-0-0-1-0-0-0,1920,0.916290731874155,2.0,2.0,1.0,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-91458,1928-11-15,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-172662,1928-11-21,11,2-0-0-1-0-2-1-0-1-0-0-0-2-0-0-1,1920,0.7094087764127253,2.2,4.0,0.7666666666666666,5,7,0.0,2.4899999999999998,0.9,0.76,1.8,4
1920-91918,1928-11-21,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-89843,1928-11-27,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-89887,1928-11-27,6,0-0-1-1-0-0-0-0-0-0-0-0-2-0-0-1,1920,1.1613939001557827,1.4,2.0,0.75,4,4,0.0,2.560000000000001,0.8,0.16000000000000006,0.8,2
1920-121630,1928-11-29,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,1.127105754354915,1.7142857142857142,3.0,0.875,4,5,0.0,2.1224489795918364,0.8571428571428571,0.4081632653061225,1.1428571428571428,2
1920-117896,1928-12-06,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-20887,1928-12-07,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1920-80337,1928-12-10,9,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-1,1920,1.1835618070658083,1.5,4.0,0.7222222222222222,3,5,0.0,1.359375,0.875,0.984375,1.625,4
1920-151958,1928-12-10,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
1920-67888,1928-12-12,8,2-0-0-1-0-2-0-0-1-0-0-0-1-0-0-0,1920,0.5209699507845995,1.5714285714285714,4.0,0.5,2,4,0.0,0.9795918367346939,0.8571428571428571,1.0612244897959184,1.7142857142857142,4
1920-45872,1928-12-12,6,1-0-0-1-0-1-0-0-0-0-0-0-1-0-0-1,1920,1.1717035437571504,1.2,3.0,0.8333333333333333,3,3,0.0,1.3600000000000005,0.8,0.4,1.0,2
1920-69131,1928-12-12,7,1-0-0-1-0-1-0-0-1-0-0-0-1-0-0-1,1920,1.0397207708399179,1.5,3.0,0.8333333333333333,3,4,0.0,1.472222222222222,0.8333333333333334,0.47222222222222227,1.1666666666666667,2
