id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-65311,1867-03-18,22,3.1578947368421053,0.8972666980553902,5.0,0.8388888888888889,5,11,2.0475000000000003,0.95,0.9275,2.15,6,0,23,3,25.0
1860-52783,1867-03-18,62,5.037037037037037,1.7063772376921418,8.0,0.7999999999999999,9,36,3.3633057851239685,0.9818181818181818,2.2942148760330574,2.8181818181818183,21,1,69,14,79.0
1860-73830,1867-03-19,40,3.9393939393939394,0.7387269635989511,8.0,0.7666666666666666,6,23,3.0873702422145333,0.9705882352941176,3.395328719723184,3.676470588235294,32,7,47,2,54.0
1860-1738,1867-03-19,70,4.52542372881356,1.6360733552846298,8.0,0.8426190476190476,7,40,2.716388888888888,0.9833333333333333,2.5055555555555555,3.1666666666666665,21,7,101,9,90.0
1860-88590,1867-03-19,12,2.888888888888889,1.2893682222109455,5.0,0.875,3,6,1.49,0.9,1.9600000000000002,2.2,4,0,30,11,11.0
1860-59466,1867-03-19,15,2.4166666666666665,1.2959652331463223,4.0,0.7625,5,9,2.6863905325443787,0.9230769230769231,0.9467455621301776,1.7692307692307692,5,0,16,6,17.0
1860-82977,1867-03-19,11,4.555555555555555,0.7862376036259573,4.0,0.8333333333333334,5,7,2.4899999999999998,0.9,0.85,1.5,3,0,19,10,12.0
1860-30881,1867-03-19,15,2.5,1.6857126116642427,6.0,0.861111111111111,3,7,1.301775147928994,0.9230769230769231,2.5207100591715976,2.6923076923076925,7,0,34,14,19.0
1860-29711,1867-03-19,17,2.230769230769231,0.8637557825626647,5.0,0.5625,4,10,2.352040816326531,0.9285714285714286,1.5510204081632655,2.142857142857143,6,0,19,2,21.0
1860-90929,1867-03-19,20,2.5625,0.8221969178435542,5.0,0.5972222222222222,4,10,1.9377162629757783,0.9411764705882353,1.1695501730103806,2.3529411764705883,10,0,19,2,25.0
1860-1732,1867-03-19,10,2.125,1.3177955608193863,4.0,0.7083333333333333,3,5,1.2098765432098766,0.8888888888888888,0.8395061728395061,1.7777777777777777,3,0,18,7,12.0
1860-42704,1867-03-20,30,4.384615384615385,0.5163901129091237,5.0,0.6833333333333333,6,19,3.3689986282578874,0.9629629629629629,0.9574759945130317,2.074074074074074,10,1,38,2,38.0
