id,date,len,MDD,NDD,Height,Ratio$_{head-final}$,treeDegree,#Leaves,degreeVar,degreeMean,depthVar,depthMean,d$_{head-final}$,#Crossings,Height$_{dependency}$,d$_{root}$,d$_{randomTree}$
1860-87355,1867-02-28,62,4.127272727272727,1.6936713017867526,8.0,0.8395089285714286,10,40,4.588966836734693,0.9821428571428571,2.9461096938775513,3.017857142857143,15,0,71,9,77.0
1860-99011,1867-03-04,52,5.069767441860465,1.1646796044776315,7.0,0.6614583333333333,6,25,2.2040289256198338,0.9772727272727273,1.840392561983471,2.977272727272727,19,0,53,6,65.0
1860-65665,1867-03-04,11,2.25,0.8369882167858358,4.0,0.9,3,4,0.9876543209876544,0.8888888888888888,0.8395061728395062,1.7777777777777777,2,0,15,3,13.0
1860-21075,1867-03-04,61,6.339622641509434,1.043552511485082,7.0,0.8711640211640211,8,36,3.610768175582991,0.9814814814814815,1.924554183813443,2.962962962962963,15,0,75,6,78.0
1860-104037,1867-03-04,60,3.9791666666666665,1.663450020584684,7.0,0.7519345238095237,7,30,2.9179508538109116,0.9795918367346939,2.459808413161183,3.2244897959183674,17,0,66,9,76.0
1860-24806,1867-03-04,70,4.112903225806452,1.2067443474164865,8.0,0.7409722222222221,6,38,2.460065507684556,0.9841269841269841,2.0519022423784334,3.6984126984126986,28,0,73,3,92.0
1860-9569,1867-03-04,21,3.823529411764706,1.3029595895078465,5.0,0.7448979591836735,7,10,2.941358024691358,0.9444444444444444,0.8672839506172839,1.7222222222222223,5,0,28,11,24.0
1860-96173,1867-03-04,5,1.3333333333333333,1.0986122886681098,3.0,1.0,2,2,0.6875,0.75,0.5,1.0,2,0,7,4,3.0
1860-40847,1867-03-04,30,4.88,1.7275509641389224,9.0,0.5208333333333333,4,16,2.267751479289941,0.9615384615384616,5.455621301775149,4.076923076923077,14,0,74,29,40.0
1860-104627,1867-03-04,21,3.176470588235294,0.6359887667199967,7.0,0.8095238095238094,5,11,2.0524691358024687,0.9444444444444444,2.682098765432099,3.388888888888889,10,2,30,2,23.0
1860-118554,1867-03-04,12,2.375,1.3322271398496148,5.0,0.6,2,3,0.7654320987654322,0.8888888888888888,1.3333333333333333,2.0,6,0,21,9,13.0
1860-104412,1867-03-06,72,4.916666666666667,1.561418426637046,7.0,0.803125,8,44,3.753829615694704,0.9836065573770492,2.235420585864014,3.1639344262295084,18,0,76,9,98.0
1860-77049,1867-03-06,72,4.5344827586206895,1.7695110252155146,8.0,0.6857142857142856,7,40,2.864119505889113,0.9830508474576272,3.1634587762137314,3.457627118644068,28,2,71,12,92.0
