len_group,metric,MannKendall,p,slope,Parser,Corpus
15,nDD,2,0.0346341492953528,-1.1383926684415566e-05,crf2o,Hansard (en)
15,Height,0,0.102271286875301,0.0,crf2o,Hansard (en)
15,Ratio$_{head-final}$,1,0.0232283653642504,3.5367682426504844e-06,crf2o,Hansard (en)
15,treeDegree,0,0.0953514040846741,0.0,crf2o,Hansard (en)
15,#Leaves,0,0.0985915951613352,0.0,crf2o,Hansard (en)
15,degreeVar,1,0.0003974813160254,1.925655085645461e-05,crf2o,Hansard (en)
15,degreeMean,0,0.5393655101801329,0.0,crf2o,Hansard (en)
15,depthVar,0,0.0837199536692641,-1.393142866403482e-05,crf2o,Hansard (en)
15,depthMean,2,0.0164010049916172,-1.0730448486321274e-05,crf2o,Hansard (en)
15,d$_{head-final}$,2,0.0054639751023701,0.0,crf2o,Hansard (en)
15,#Crossings,0,0.5020743926074906,0.0,crf2o,Hansard (en)
15,Height$_{dependency}$,0,0.7279815427128078,0.0,crf2o,Hansard (en)
15,d$_{root}$,0,0.3068182134804951,0.0,crf2o,Hansard (en)
15,d$_{randomTree}$,0,0.2659076640030822,0.0,crf2o,Hansard (en)
20,mDD,0,0.1761204885094469,6.301673724540779e-06,crf2o,Hansard (en)
20,nDD,0,0.0562342112251599,-1.1505819891257614e-05,crf2o,Hansard (en)
20,Height,0,0.2928464639268142,0.0,crf2o,Hansard (en)
20,Ratio$_{head-final}$,0,0.3067959003713314,-1.2872663645683476e-06,crf2o,Hansard (en)
20,treeDegree,0,0.0567776040327299,0.0,crf2o,Hansard (en)
20,#Leaves,0,0.5509928780512328,0.0,crf2o,Hansard (en)
20,degreeVar,0,0.3072753748684431,-5.719116471105058e-19,crf2o,Hansard (en)
20,degreeMean,0,0.075121886346182,0.0,crf2o,Hansard (en)
20,depthVar,0,0.2240702868031481,1.474373909676219e-05,crf2o,Hansard (en)
20,depthMean,0,0.2431834719308432,5.249509170892193e-06,crf2o,Hansard (en)
20,d$_{head-final}$,0,0.5119797089184546,0.0,crf2o,Hansard (en)
20,#Crossings,0,0.276570217250218,0.0,crf2o,Hansard (en)
20,Height$_{dependency}$,0,0.2002331025708623,0.0,crf2o,Hansard (en)
20,d$_{root}$,0,0.0603590955162947,0.0,crf2o,Hansard (en)
20,d$_{randomTree}$,0,0.5641826488773314,0.0,crf2o,Hansard (en)
30,mDD,0,0.1545900676751974,-1.018343359200402e-05,crf2o,Hansard (en)
30,nDD,1,0.0257109266289592,1.5345359677876214e-05,crf2o,Hansard (en)
30,Height,0,0.2829396068663454,0.0,crf2o,Hansard (en)
30,Ratio$_{head-final}$,0,0.0562816586710219,-2.600280378058099e-06,crf2o,Hansard (en)
30,treeDegree,2,0.0005598505103474,0.0,crf2o,Hansard (en)
30,#Leaves,0,0.9180087661769268,0.0,crf2o,Hansard (en)
30,degreeVar,0,0.1329677061584087,-6.203404869422278e-06,crf2o,Hansard (en)
30,degreeMean,0,0.6538316447835744,0.0,crf2o,Hansard (en)
30,depthVar,0,0.2941187852661946,1.998834797580881e-05,crf2o,Hansard (en)
30,depthMean,0,0.3377301475343879,8.957184257655184e-06,crf2o,Hansard (en)
30,d$_{head-final}$,1,0.0157118330985401,0.0,crf2o,Hansard (en)
30,#Crossings,0,0.9285889160608616,0.0,crf2o,Hansard (en)
30,Height$_{dependency}$,0,0.3414737474623892,0.0,crf2o,Hansard (en)
30,d$_{root}$,0,0.1542692424320226,0.0,crf2o,Hansard (en)
30,d$_{randomTree}$,0,0.9794826885302532,0.0,crf2o,Hansard (en)
40,mDD,0,0.8271166772116287,0.0,crf2o,Hansard (en)
40,nDD,0,0.3782140736788952,6.5420195683764325e-06,crf2o,Hansard (en)
40,Height,0,0.2372271096669658,0.0,crf2o,Hansard (en)
40,Ratio$_{head-final}$,0,0.5659636538684825,-6.837256227062701e-07,crf2o,Hansard (en)
40,treeDegree,2,0.0452925359553884,0.0,crf2o,Hansard (en)
40,#Leaves,0,0.8763842532801236,0.0,crf2o,Hansard (en)
40,degreeVar,0,0.1693894262664912,-7.870073537190637e-06,crf2o,Hansard (en)
40,degreeMean,0,0.0760297796978071,0.0,crf2o,Hansard (en)
40,depthVar,0,0.2250617742992586,2.841700384424442e-05,crf2o,Hansard (en)
40,depthMean,0,0.3920244897502354,9.597737319667926e-06,crf2o,Hansard (en)
40,d$_{head-final}$,0,0.5585976042995002,0.0,crf2o,Hansard (en)
40,#Crossings,0,0.4949200775909135,0.0,crf2o,Hansard (en)
40,Height$_{dependency}$,0,0.8439524103620732,0.0,crf2o,Hansard (en)
40,d$_{root}$,0,0.3322947982711701,0.0,crf2o,Hansard (en)
40,d$_{randomTree}$,0,0.7194845663219169,0.0,crf2o,Hansard (en)
50,mDD,0,0.3096873025937032,-8.428314854984129e-06,crf2o,Hansard (en)
50,nDD,0,0.4964797428804774,5.390738234431821e-06,crf2o,Hansard (en)
50,Height,0,0.1019568894960398,0.0,crf2o,Hansard (en)
50,Ratio$_{head-final}$,2,6.865515975951197e-06,-5.206441161878288e-06,crf2o,Hansard (en)
50,treeDegree,2,0.0002180874279547,0.0,crf2o,Hansard (en)
50,#Leaves,0,0.1324465116503761,0.0,crf2o,Hansard (en)
50,degreeVar,2,0.0004566698849726,-2.5095677269590348e-05,crf2o,Hansard (en)
50,degreeMean,0,0.5488786502859826,0.0,crf2o,Hansard (en)
50,depthVar,0,0.0656512675083977,5.31960430696805e-05,crf2o,Hansard (en)
50,depthMean,1,0.0081283159082701,3.334667200213478e-05,crf2o,Hansard (en)
50,d$_{head-final}$,1,0.0065660045363684,0.0,crf2o,Hansard (en)
50,#Crossings,0,0.2532225735050324,0.0,crf2o,Hansard (en)
50,Height$_{dependency}$,0,0.7702305886528269,0.0,crf2o,Hansard (en)
50,d$_{root}$,0,0.9131168186691764,0.0,crf2o,Hansard (en)
50,d$_{randomTree}$,0,0.3019202738108517,0.0,crf2o,Hansard (en)
60,mDD,0,0.431741976958061,-6.684527724938334e-06,crf2o,Hansard (en)
60,nDD,0,0.2156313842795811,9.97068329293882e-06,crf2o,Hansard (en)
60,Height,1,0.0320189217416944,0.0,crf2o,Hansard (en)
60,Ratio$_{head-final}$,2,0.004418273270569,-3.0451784211903906e-06,crf2o,Hansard (en)
60,treeDegree,2,1.2710487430789286e-05,0.0,crf2o,Hansard (en)
60,#Leaves,0,0.6569779008662848,0.0,crf2o,Hansard (en)
60,degreeVar,2,0.0073923871762755,-1.8460000200511875e-05,crf2o,Hansard (en)
60,degreeMean,0,0.6121616673047696,0.0,crf2o,Hansard (en)
60,depthVar,1,0.0029923681860997,0.0001020986671512,crf2o,Hansard (en)
60,depthMean,1,0.0452993541253918,2.8289341892940743e-05,crf2o,Hansard (en)
60,d$_{head-final}$,0,0.2326540642783108,0.0,crf2o,Hansard (en)
60,#Crossings,0,0.4704414997852466,0.0,crf2o,Hansard (en)
60,Height$_{dependency}$,0,0.5127949375021448,0.0,crf2o,Hansard (en)
60,d$_{root}$,0,0.5202108493691988,0.0,crf2o,Hansard (en)
60,d$_{randomTree}$,0,0.4940186670845059,0.0,crf2o,Hansard (en)
70,mDD,2,0.0241677680738685,-2.0820809958627577e-05,crf2o,Hansard (en)
70,nDD,0,0.1454610435888137,1.2013282610324318e-05,crf2o,Hansard (en)
70,Height,1,0.0010215490348692,0.0,crf2o,Hansard (en)
70,Ratio$_{head-final}$,2,9.624151697806838e-09,-5.594925440713445e-06,crf2o,Hansard (en)
70,treeDegree,2,0.0049335450943903,0.0,crf2o,Hansard (en)
70,#Leaves,0,0.135921376606332,0.0,crf2o,Hansard (en)
70,degreeVar,2,0.0001917022426183,-2.3718740072656704e-05,crf2o,Hansard (en)
70,degreeMean,1,0.012820909468838,0.0,crf2o,Hansard (en)
70,depthVar,1,0.0008636612148844,0.0001256012859404,crf2o,Hansard (en)
70,depthMean,1,0.003128532763825,4.39718010450835e-05,crf2o,Hansard (en)
70,d$_{head-final}$,1,0.0106425750071006,0.0,crf2o,Hansard (en)
70,#Crossings,0,0.452383745614648,0.0,crf2o,Hansard (en)
70,Height$_{dependency}$,0,0.4162175532292869,0.0,crf2o,Hansard (en)
70,d$_{root}$,0,0.6606729848866031,0.0,crf2o,Hansard (en)
70,d$_{randomTree}$,0,0.8588421182297195,0.0,crf2o,Hansard (en)
5,mDD,1,1.5099033134902132e-14,0.0,stanza,DeuParl (de)
5,nDD,2,8.881784197001252e-16,-1.3792301278876089e-05,stanza,DeuParl (de)
5,Height,2,6.036253719088336e-10,0.0,stanza,DeuParl (de)
5,Ratio$_{head-final}$,0,0.8798581947710988,0.0,stanza,DeuParl (de)
5,treeDegree,1,0.0,0.0,stanza,DeuParl (de)
5,#Leaves,1,0.0,0.0,stanza,DeuParl (de)
5,degreeVar,1,0.0,5.800637781913645e-05,stanza,DeuParl (de)
5,degreeMean,1,0.0429996479921996,0.0,stanza,DeuParl (de)
5,depthVar,2,0.0,-1.4124974868004537e-19,stanza,DeuParl (de)
5,depthMean,2,3.4305891460917337e-13,0.0,stanza,DeuParl (de)
5,d$_{head-final}$,2,1.05992139047828e-05,0.0,stanza,DeuParl (de)
5,#Crossings,0,0.1331441000754734,0.0,stanza,DeuParl (de)
5,Height$_{dependency}$,1,0.0163283764029946,0.0,stanza,DeuParl (de)
5,d$_{root}$,0,0.8422507024127093,0.0,stanza,DeuParl (de)
5,d$_{randomTree}$,0,0.1207862055441555,0.0,stanza,DeuParl (de)
10,mDD,1,2.4771704687509555e-09,5.696058327637273e-05,stanza,DeuParl (de)
10,nDD,2,0.0001581108542751,-1.8665584162303496e-05,stanza,DeuParl (de)
10,Height,0,0.3718666340343977,0.0,stanza,DeuParl (de)
10,Ratio$_{head-final}$,1,0.0232892773473294,0.0,stanza,DeuParl (de)
10,treeDegree,1,2.1248329113099373e-05,0.0,stanza,DeuParl (de)
10,#Leaves,1,8.089502401276151e-09,0.0,stanza,DeuParl (de)
10,degreeVar,1,6.664461940086852e-07,3.466441468612991e-05,stanza,DeuParl (de)
10,degreeMean,1,0.0016634608517436,0.0,stanza,DeuParl (de)
10,depthVar,0,0.1171961172573432,0.0,stanza,DeuParl (de)
10,depthMean,2,0.0285437665951828,0.0,stanza,DeuParl (de)
10,d$_{head-final}$,2,0.0193162817091745,0.0,stanza,DeuParl (de)
10,#Crossings,0,0.1901633520520544,0.0,stanza,DeuParl (de)
10,Height$_{dependency}$,1,0.0015150647888009,0.0,stanza,DeuParl (de)
10,d$_{root}$,0,0.1272282747581572,0.0,stanza,DeuParl (de)
10,d$_{randomTree}$,0,0.8323402353930973,0.0,stanza,DeuParl (de)
15,mDD,1,0.0007959460680244,3.62030265730216e-05,stanza,DeuParl (de)
15,nDD,0,0.9118877653572884,-5.758265871209642e-08,stanza,DeuParl (de)
15,Height,0,0.1874965627214313,0.0,stanza,DeuParl (de)
15,Ratio$_{head-final}$,0,0.2329861665556079,1.5084551965015713e-19,stanza,DeuParl (de)
15,treeDegree,0,0.5212451003937011,0.0,stanza,DeuParl (de)
15,#Leaves,0,0.182471647421218,0.0,stanza,DeuParl (de)
15,degreeVar,0,0.4217240436051721,0.0,stanza,DeuParl (de)
15,degreeMean,0,0.0667193001685595,0.0,stanza,DeuParl (de)
15,depthVar,0,0.1835674023566116,-6.599415342845823e-06,stanza,DeuParl (de)
15,depthMean,0,0.2306801166336209,0.0,stanza,DeuParl (de)
15,d$_{head-final}$,0,0.1480098251786843,0.0,stanza,DeuParl (de)
15,#Crossings,0,0.2112148767941466,0.0,stanza,DeuParl (de)
15,Height$_{dependency}$,1,0.0180378637318254,0.0,stanza,DeuParl (de)
15,d$_{root}$,0,0.0732645535758766,0.0,stanza,DeuParl (de)
15,d$_{randomTree}$,0,0.7811836283510833,0.0,stanza,DeuParl (de)
20,mDD,1,0.0097265024408093,2.95351172544154e-05,stanza,DeuParl (de)
20,nDD,2,0.0164641429062959,-1.6022265434821258e-05,stanza,DeuParl (de)
20,Height,0,0.4513430189919591,0.0,stanza,DeuParl (de)
20,Ratio$_{head-final}$,0,0.3935454473414328,-1.0438195444771229e-06,stanza,DeuParl (de)
20,treeDegree,2,0.0131309829313543,0.0,stanza,DeuParl (de)
20,#Leaves,0,0.1372460657841889,0.0,stanza,DeuParl (de)
20,degreeVar,2,0.0459971792510138,-1.1964051714953452e-05,stanza,DeuParl (de)
20,degreeMean,0,0.6607954676486074,0.0,stanza,DeuParl (de)
20,depthVar,0,0.7984204256679035,-7.248046566919734e-07,stanza,DeuParl (de)
20,depthMean,0,0.3739438126648013,0.0,stanza,DeuParl (de)
20,d$_{head-final}$,0,0.522588779671626,0.0,stanza,DeuParl (de)
20,#Crossings,2,0.0322957000464896,0.0,stanza,DeuParl (de)
20,Height$_{dependency}$,0,0.090362733670136,0.0,stanza,DeuParl (de)
20,d$_{root}$,0,0.4720104531277016,0.0,stanza,DeuParl (de)
20,d$_{randomTree}$,0,0.5527086136331729,0.0,stanza,DeuParl (de)
30,mDD,0,0.0503712656288517,2.3654082694673152e-05,stanza,DeuParl (de)
30,nDD,2,0.0021989261386217,-2.35785144479218e-05,stanza,DeuParl (de)
30,Height,1,0.0012147282965115,0.0,stanza,DeuParl (de)
30,Ratio$_{head-final}$,2,7.593311598230734e-05,-5.333674688513406e-06,stanza,DeuParl (de)
30,treeDegree,2,2.2383739646691936e-05,0.0,stanza,DeuParl (de)
30,#Leaves,2,0.0007269084008518,0.0,stanza,DeuParl (de)
30,degreeVar,2,9.703605227562306e-06,-4.198536075087494e-05,stanza,DeuParl (de)
30,degreeMean,0,0.3663289264157172,0.0,stanza,DeuParl (de)
30,depthVar,1,0.0037004052325055,3.504091798680143e-05,stanza,DeuParl (de)
30,depthMean,1,2.0446609625413004e-06,3.666495563540372e-05,stanza,DeuParl (de)
30,d$_{head-final}$,1,0.0003143989826492,0.0,stanza,DeuParl (de)
30,#Crossings,0,0.4623427627951602,0.0,stanza,DeuParl (de)
30,Height$_{dependency}$,1,0.0029092611728309,0.0,stanza,DeuParl (de)
30,d$_{root}$,2,0.028652724706665,0.0,stanza,DeuParl (de)
30,d$_{randomTree}$,0,0.9802871957003614,0.0,stanza,DeuParl (de)
40,mDD,1,0.0004356762060944,4.389972832565134e-05,stanza,DeuParl (de)
40,nDD,0,0.2177388636551023,-1.0228684393202811e-05,stanza,DeuParl (de)
40,Height,0,0.0760491859819285,0.0,stanza,DeuParl (de)
40,Ratio$_{head-final}$,2,1.9147390339924182e-09,-7.193910702682369e-06,stanza,DeuParl (de)
40,treeDegree,2,3.4994369557672655e-07,0.0,stanza,DeuParl (de)
40,#Leaves,2,2.191802295214984e-12,0.0,stanza,DeuParl (de)
40,degreeVar,2,1.1840178726352236e-07,-4.806618481083701e-05,stanza,DeuParl (de)
40,degreeMean,2,0.0008586390458529,0.0,stanza,DeuParl (de)
40,depthVar,1,0.0176293839890606,3.658680099625717e-05,stanza,DeuParl (de)
40,depthMean,1,6.597445452460882e-05,3.6204337279606094e-05,stanza,DeuParl (de)
40,d$_{head-final}$,1,4.102130317207298e-06,0.0,stanza,DeuParl (de)
40,#Crossings,0,0.5118256418354556,0.0,stanza,DeuParl (de)
40,Height$_{dependency}$,1,4.200639433626918e-06,0.0006369426751592,stanza,DeuParl (de)
40,d$_{root}$,0,0.880493823608927,0.0,stanza,DeuParl (de)
40,d$_{randomTree}$,0,0.7269178094305289,0.0,stanza,DeuParl (de)
50,mDD,1,6.173364828465644e-05,5.013507481645535e-05,stanza,DeuParl (de)
50,nDD,0,0.9213641113560952,8.358942891132812e-07,stanza,DeuParl (de)
50,Height,0,0.2418490332457001,0.0,stanza,DeuParl (de)
50,Ratio$_{head-final}$,2,5.007327885664381e-11,-7.121284685174494e-06,stanza,DeuParl (de)
50,treeDegree,2,1.9882083966749065e-05,0.0,stanza,DeuParl (de)
50,#Leaves,2,1.7763568394002505e-13,0.0,stanza,DeuParl (de)
50,degreeVar,2,6.317847844883319e-08,-4.6130482614621126e-05,stanza,DeuParl (de)
50,degreeMean,2,2.470893658790274e-06,0.0,stanza,DeuParl (de)
50,depthVar,0,0.2613657445981792,2.182146340450597e-05,stanza,DeuParl (de)
50,depthMean,1,0.0050158717497408,2.918553938926469e-05,stanza,DeuParl (de)
50,d$_{head-final}$,1,1.5824627164207072e-08,0.0,stanza,DeuParl (de)
50,#Crossings,0,0.2474700132567764,0.0,stanza,DeuParl (de)
50,Height$_{dependency}$,1,3.686670657643276e-08,0.0009090909090909,stanza,DeuParl (de)
50,d$_{root}$,0,0.1204383447437156,0.0,stanza,DeuParl (de)
50,d$_{randomTree}$,0,0.3085528720828874,0.0,stanza,DeuParl (de)
60,mDD,1,7.455285238822107e-05,4.755021302495445e-05,stanza,DeuParl (de)
60,nDD,2,0.0450998722202538,-1.780895701120571e-05,stanza,DeuParl (de)
60,Height,0,0.4438435181838511,0.0,stanza,DeuParl (de)
60,Ratio$_{head-final}$,2,0.0,-9.08220178661715e-06,stanza,DeuParl (de)
60,treeDegree,2,3.143640903147116e-11,0.0,stanza,DeuParl (de)
60,#Leaves,2,0.0,0.0,stanza,DeuParl (de)
60,degreeVar,2,0.0,-6.778856535829506e-05,stanza,DeuParl (de)
60,degreeMean,2,1.3750595551087488e-07,0.0,stanza,DeuParl (de)
60,depthVar,0,0.8504719346262366,4.625905999491684e-06,stanza,DeuParl (de)
60,depthMean,0,0.2288412351844839,1.4842300556585006e-05,stanza,DeuParl (de)
60,d$_{head-final}$,1,1.740316348808335e-07,0.0,stanza,DeuParl (de)
60,#Crossings,0,0.6322967848962373,0.0,stanza,DeuParl (de)
60,Height$_{dependency}$,1,1.3807813159516513e-07,0.0008598452278589,stanza,DeuParl (de)
60,d$_{root}$,0,0.4922253075088596,0.0,stanza,DeuParl (de)
60,d$_{randomTree}$,0,0.9649861283016574,0.0,stanza,DeuParl (de)
70,mDD,1,6.984260137565812e-06,5.175878128162647e-05,stanza,DeuParl (de)
70,nDD,2,0.0440331379528431,-1.824263038150208e-05,stanza,DeuParl (de)
70,Height,0,0.9700004946572028,0.0,stanza,DeuParl (de)
70,Ratio$_{head-final}$,2,0.0,-9.995831958860204e-06,stanza,DeuParl (de)
70,treeDegree,2,1.0505499359325654e-08,0.0,stanza,DeuParl (de)
70,#Leaves,2,0.0,-0.0004264392324093,stanza,DeuParl (de)
70,degreeVar,2,0.0,-6.500893872907539e-05,stanza,DeuParl (de)
70,degreeMean,2,8.127929440604476e-10,0.0,stanza,DeuParl (de)
70,depthVar,0,0.8298238653710686,-6.951340670336681e-06,stanza,DeuParl (de)
70,depthMean,1,0.0492333709539762,2.806592123778825e-05,stanza,DeuParl (de)
70,d$_{head-final}$,1,5.773159728050814e-15,0.0006309148264984,stanza,DeuParl (de)
70,#Crossings,0,0.6889636988270296,0.0,stanza,DeuParl (de)
70,Height$_{dependency}$,1,2.4522527024561924e-05,0.0006896551724137,stanza,DeuParl (de)
70,d$_{root}$,0,0.5298570409682519,0.0,stanza,DeuParl (de)
70,d$_{randomTree}$,0,0.3761003169989623,0.0,stanza,DeuParl (de)
5,mDD,1,0.0,2.4339783375927947e-05,biaffine,DeuParl (de)
5,nDD,2,0.0,-1.92158266746124e-05,biaffine,DeuParl (de)
5,Height,2,8.729905687232531e-12,0.0,biaffine,DeuParl (de)
5,Ratio$_{head-final}$,0,0.8837059156311253,0.0,biaffine,DeuParl (de)
5,treeDegree,1,0.0,0.0,biaffine,DeuParl (de)
5,#Leaves,1,0.0,0.0,biaffine,DeuParl (de)
5,degreeVar,1,0.0,6.108994132946193e-05,biaffine,DeuParl (de)
5,degreeMean,1,0.0499249266990804,0.0,biaffine,DeuParl (de)
5,depthVar,2,0.0,-6.54998834587113e-20,biaffine,DeuParl (de)
5,depthMean,2,3.86557452713987e-12,0.0,biaffine,DeuParl (de)
5,d$_{head-final}$,2,1.875932740258435e-07,0.0,biaffine,DeuParl (de)
5,#Crossings,0,0.1265696927193782,0.0,biaffine,DeuParl (de)
5,Height$_{dependency}$,1,0.0122083565992405,0.0,biaffine,DeuParl (de)
5,d$_{root}$,0,0.9788292130149656,0.0,biaffine,DeuParl (de)
5,d$_{randomTree}$,0,0.9904039949906852,0.0,biaffine,DeuParl (de)
10,mDD,1,2.0298873693036512e-11,6.735829350381868e-05,biaffine,DeuParl (de)
10,nDD,2,7.066450312676054e-06,-2.2197728799762477e-05,biaffine,DeuParl (de)
10,Height,2,0.0326659845340873,0.0,biaffine,DeuParl (de)
10,Ratio$_{head-final}$,0,0.051880271468317,0.0,biaffine,DeuParl (de)
10,treeDegree,1,2.496692822262503e-06,0.0,biaffine,DeuParl (de)
10,#Leaves,1,1.4969137041020986e-11,0.0,biaffine,DeuParl (de)
10,degreeVar,1,2.9128963685565164e-09,5.170858411375339e-05,biaffine,DeuParl (de)
10,degreeMean,1,0.0015500115165887,0.0,biaffine,DeuParl (de)
10,depthVar,2,0.0142166694592378,-1.6172305548759403e-06,biaffine,DeuParl (de)
10,depthMean,2,0.0144047453099531,0.0,biaffine,DeuParl (de)
10,d$_{head-final}$,2,0.001377780024697,0.0,biaffine,DeuParl (de)
10,#Crossings,2,7.126417900238381e-09,0.0,biaffine,DeuParl (de)
10,Height$_{dependency}$,1,0.0056993515212233,0.0,biaffine,DeuParl (de)
10,d$_{root}$,0,0.0877987887590605,0.0,biaffine,DeuParl (de)
10,d$_{randomTree}$,0,0.0752202459046311,0.0,biaffine,DeuParl (de)
15,mDD,1,0.014047123364681,2.609058651638493e-05,biaffine,DeuParl (de)
15,nDD,0,0.8945116100982504,2.897751287236384e-07,biaffine,DeuParl (de)
15,Height,0,0.1519963299877229,0.0,biaffine,DeuParl (de)
15,Ratio$_{head-final}$,0,0.4718324739297084,0.0,biaffine,DeuParl (de)
15,treeDegree,0,0.7310237163075091,0.0,biaffine,DeuParl (de)
15,#Leaves,0,0.0662165216018679,0.0,biaffine,DeuParl (de)
15,degreeVar,0,0.4594506597154457,0.0,biaffine,DeuParl (de)
15,degreeMean,0,0.0608298146699208,0.0,biaffine,DeuParl (de)
15,depthVar,0,0.231176562799674,-5.811250581125046e-06,biaffine,DeuParl (de)
15,depthMean,0,0.7179224463595131,0.0,biaffine,DeuParl (de)
15,d$_{head-final}$,2,0.0044564329613212,0.0,biaffine,DeuParl (de)
15,#Crossings,2,8.124822596933257e-07,0.0,biaffine,DeuParl (de)
15,Height$_{dependency}$,1,0.029897794490705,0.0,biaffine,DeuParl (de)
15,d$_{root}$,0,0.17204708723015,0.0,biaffine,DeuParl (de)
15,d$_{randomTree}$,0,0.7155065850131312,0.0,biaffine,DeuParl (de)
20,mDD,1,0.0302097544912787,2.4582406375473575e-05,biaffine,DeuParl (de)
20,nDD,2,0.0274219049577539,-1.4949673847864755e-05,biaffine,DeuParl (de)
20,Height,0,0.6416522564790406,0.0,biaffine,DeuParl (de)
20,Ratio$_{head-final}$,2,0.0317401555018714,-3.6987720076934327e-06,biaffine,DeuParl (de)
20,treeDegree,2,0.0063406066433602,0.0,biaffine,DeuParl (de)
20,#Leaves,0,0.1247300203910874,0.0,biaffine,DeuParl (de)
20,degreeVar,2,0.0203299366804352,-1.4763371312187244e-05,biaffine,DeuParl (de)
20,degreeMean,0,0.688919987387427,0.0,biaffine,DeuParl (de)
20,depthVar,0,0.8049045716564511,-8.111366330332136e-07,biaffine,DeuParl (de)
20,depthMean,0,0.2244184874428376,2.567268868474502e-06,biaffine,DeuParl (de)
20,d$_{head-final}$,0,0.2866217240888526,0.0,biaffine,DeuParl (de)
20,#Crossings,2,7.130954408363088e-05,0.0,biaffine,DeuParl (de)
20,Height$_{dependency}$,0,0.0996244142170148,0.0,biaffine,DeuParl (de)
20,d$_{root}$,0,0.3980983594504415,0.0,biaffine,DeuParl (de)
20,d$_{randomTree}$,0,0.6055195921653835,0.0,biaffine,DeuParl (de)
30,mDD,0,0.2212688298402194,1.499683353374972e-05,biaffine,DeuParl (de)
30,nDD,2,0.0033085535397701,-2.281901001520769e-05,biaffine,DeuParl (de)
30,Height,1,0.0457356768251728,0.0,biaffine,DeuParl (de)
30,Ratio$_{head-final}$,2,1.43023921816976e-07,-7.579746916239849e-06,biaffine,DeuParl (de)
30,treeDegree,2,4.609115338283232e-07,0.0,biaffine,DeuParl (de)
30,#Leaves,2,0.008550077462569,0.0,biaffine,DeuParl (de)
30,degreeVar,2,6.832244934251719e-07,-4.495796430337618e-05,biaffine,DeuParl (de)
30,degreeMean,0,0.4147871639813054,0.0,biaffine,DeuParl (de)
30,depthVar,0,0.0681149521999417,2.447212096366328e-05,biaffine,DeuParl (de)
30,depthMean,1,5.119977484024929e-05,3.358544933662276e-05,biaffine,DeuParl (de)
30,d$_{head-final}$,1,5.064292613843335e-05,0.0,biaffine,DeuParl (de)
30,#Crossings,0,0.2064644158796658,0.0,biaffine,DeuParl (de)
30,Height$_{dependency}$,1,0.0247105597745094,0.0,biaffine,DeuParl (de)
30,d$_{root}$,2,0.0147187127443988,0.0,biaffine,DeuParl (de)
30,d$_{randomTree}$,0,0.7297696919404251,0.0,biaffine,DeuParl (de)
40,mDD,1,0.001090374469532,4.175858700285471e-05,biaffine,DeuParl (de)
40,nDD,2,0.0288590683485991,-1.8718065999887e-05,biaffine,DeuParl (de)
40,Height,0,0.2911249312841739,0.0,biaffine,DeuParl (de)
40,Ratio$_{head-final}$,2,1.6857781837131824e-10,-8.131667967733513e-06,biaffine,DeuParl (de)
40,treeDegree,2,2.7289281945286353e-13,0.0,biaffine,DeuParl (de)
40,#Leaves,2,1.1680501010857824e-10,0.0,biaffine,DeuParl (de)
40,degreeVar,2,2.6822988274943778e-12,-6.139941300494316e-05,biaffine,DeuParl (de)
40,degreeMean,2,0.0011373400250656,0.0,biaffine,DeuParl (de)
40,depthVar,0,0.0569129586516061,3.0947842216404135e-05,biaffine,DeuParl (de)
40,depthMean,1,2.926364371202972e-05,3.8698492306739714e-05,biaffine,DeuParl (de)
40,d$_{head-final}$,1,1.536850543715218e-05,0.0,biaffine,DeuParl (de)
40,#Crossings,0,0.1217657058234287,0.0,biaffine,DeuParl (de)
40,Height$_{dependency}$,1,7.704392511742597e-06,0.0007742934572202,biaffine,DeuParl (de)
40,d$_{root}$,0,0.1863720249296299,0.0,biaffine,DeuParl (de)
40,d$_{randomTree}$,0,0.1940475052988133,0.0,biaffine,DeuParl (de)
50,mDD,1,0.0061643417313472,3.628117913832205e-05,biaffine,DeuParl (de)
50,nDD,0,0.0699329109180975,-1.6328854009688745e-05,biaffine,DeuParl (de)
50,Height,1,0.0049515228621519,0.0,biaffine,DeuParl (de)
50,Ratio$_{head-final}$,2,0.0,-1.108362619755022e-05,biaffine,DeuParl (de)
50,treeDegree,2,8.688605390716475e-13,0.0,biaffine,DeuParl (de)
50,#Leaves,2,5.266453939611893e-12,0.0,biaffine,DeuParl (de)
50,degreeVar,2,1.4654943925052066e-14,-6.395923344961056e-05,biaffine,DeuParl (de)
50,degreeMean,2,1.934343823561946e-06,0.0,biaffine,DeuParl (de)
50,depthVar,1,0.0038477104613312,5.545401735044435e-05,biaffine,DeuParl (de)
50,depthMean,1,4.1489012225781607e-10,6.4869531156372e-05,biaffine,DeuParl (de)
50,d$_{head-final}$,1,1.1624479157035239e-11,0.000351617440225,biaffine,DeuParl (de)
50,#Crossings,0,0.1740017952722379,0.0,biaffine,DeuParl (de)
50,Height$_{dependency}$,1,1.5360694871624506e-07,0.0011160714285714,biaffine,DeuParl (de)
50,d$_{root}$,0,0.2749663115643519,0.0,biaffine,DeuParl (de)
50,d$_{randomTree}$,0,0.0875301550236462,0.0,biaffine,DeuParl (de)
60,mDD,1,0.0046525961079684,3.738525012125592e-05,biaffine,DeuParl (de)
60,nDD,2,0.0012133834558745,-3.055295444731337e-05,biaffine,DeuParl (de)
